release_year,genres
2016,['Adventure']
2016,"['Indie', 'Simulation', 'Strategy']"
2016,"['Action', 'Casual', 'Indie', 'Early Access']"
2016,"['Casual', 'Indie', 'RPG', 'Simulation']"
2016,"['Action', 'Indie']"
2016,"['Action', 'Indie', 'Racing']"
2016,['Utilities']
2016,"['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Sports']"
2016,"['Action', 'Adventure', 'Indie']"
2016,"['Action', 'Indie']"
2016,"['Adventure', 'Indie']"
2016,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']"
2016,"['Action', 'Adventure', 'Indie']"
2016,"['Casual', 'Free to Play', 'Massively Multiplayer', 'Simulation']"
2016,"['Adventure', 'Indie']"
2016,['Simulation']
2016,['Simulation']
2016,"['Action', 'Indie', 'RPG', 'Early Access']"
2016,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
2016,"['Free to Play', 'Massively Multiplayer', 'RPG']"
2016,"['Free to Play', 'Massively Multiplayer', 'RPG']"
2016,"['Free to Play', 'Massively Multiplayer', 'RPG']"
2016,"['Action', 'Indie']"
2016,"['Adventure', 'Indie']"
2016,"['Casual', 'Indie', 'Simulation']"
2016,"['Indie', 'RPG', 'Strategy']"
2016,"['Indie', 'RPG', 'Strategy']"
2016,"['Adventure', 'Indie', 'RPG']"
2016,"['Action', 'Casual', 'Indie']"
2016,"['Casual', 'Indie']"
2016,"['Free to Play', 'Indie', 'Simulation']"
2016,"['Action', 'Adventure', 'Indie', 'Simulation']"
2016,"['Casual', 'Indie', 'Simulation', 'Strategy']"
2016,"['Adventure', 'Indie', 'RPG']"
2016,"['Adventure', 'Casual', 'Indie', 'RPG']"
2016,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy', 'Early Access']"
2016,"['Indie', 'Simulation', 'Strategy']"
2016,"['Adventure', 'Indie']"
2016,['Strategy']
2016,"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Photo Editing']"
2016,"['Simulation', 'Strategy']"
2016,"['Action', 'Indie', 'Strategy']"
2016,['Strategy']
2016,['Adventure']
2004,"['Simulation', 'Strategy']"
2016,['Adventure']
2005,"['Simulation', 'Strategy']"
2016,['Strategy']
2016,['Simulation']
2016,['RPG']
2016,"['Action', 'Adventure', 'Indie']"
2016,"['Casual', 'Simulation']"
2016,"['Casual', 'Simulation']"
2016,"['Casual', 'Simulation']"
2016,"['Casual', 'Simulation']"
2016,"['Indie', 'RPG']"
2016,"['Action', 'Casual', 'Indie']"
2016,['Adventure']
2016,"['Casual', 'Simulation']"
2016,"['Action', 'Indie']"
2016,"['Action', 'Indie']"
2016,"['Casual', 'Indie', 'RPG', 'Simulation']"
2016,"['Free to Play', 'Indie', 'Racing', 'Simulation', 'Sports']"
2016,"['Action', 'Indie']"
2016,"['Casual', 'Simulation']"
2016,"['Casual', 'Simulation']"
2016,['Action']
2016,"['Indie', 'Simulation']"
2016,['Action']
2017,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
2016,"['Action', 'Casual', 'Indie']"
2016,"['Adventure', 'Indie']"
2016,"['Action', 'Adventure', 'Indie', 'RPG']"
2016,"['Action', 'Adventure']"
2016,['Strategy']
2016,['RPG']
2016,"['Casual', 'Simulation']"
2016,"['Adventure', 'Indie']"
2016,"['Adventure', 'Indie']"
2016,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']"
2016,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']"
2016,"['Indie', 'Strategy']"
2016,"['Action', 'Adventure', 'Indie']"
2016,"['Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation']"
2016,"['Action', 'Adventure', 'Indie', 'RPG']"
2016,"['Adventure', 'Casual', 'Indie', 'Simulation']"
2016,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']"
2016,"['Action', 'Adventure', 'Indie']"
2016,"['Indie', 'RPG', 'Simulation', 'Early Access']"
2016,"['Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']"
2016,['Strategy']
2011,['Sports']
2016,"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy']"
2016,['Indie']
2016,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']"
2016,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']"
2016,"['Adventure', 'Casual', 'Indie']"
2016,['Adventure']
2016,"['RPG', 'Strategy']"
2016,"['RPG', 'Strategy']"
2016,"['Indie', 'Strategy']"
2016,"['Action', 'Adventure', 'Indie']"
2016,['Simulation']
2016,['Simulation']
2016,['Simulation']
2016,"['RPG', 'Simulation', 'Strategy']"
2016,['Strategy']
2016,['Simulation']
2016,"['RPG', 'Simulation', 'Strategy']"
2016,"['RPG', 'Simulation', 'Strategy']"
2016,"['Casual', 'Indie']"
2016,"['Racing', 'Simulation', 'Sports']"
2016,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
2016,"['Racing', 'Simulation', 'Sports']"
2016,"['Action', 'Adventure', 'Indie', 'Strategy']"
2016,"['Adventure', 'Indie', 'RPG', 'Early Access']"
2016,"['Adventure', 'Indie']"
2015,"['Indie', 'RPG']"
2016,"['Casual', 'Indie', 'Sports', 'Early Access']"
2016,"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']"
2016,"['Action', 'Adventure', 'RPG']"
2016,"['Casual', 'Indie', 'Simulation', 'Sports']"
2016,"['Casual', 'Racing']"
2016,"['Action', 'Adventure']"
2016,"['Adventure', 'Indie', 'Racing']"
2016,"['Action', 'Indie']"
2016,"['Action', 'Indie']"
2016,['Indie']
2016,"['Action', 'Casual', 'Indie']"
2016,"['Casual', 'Simulation']"
2016,"['Casual', 'Simulation']"
2016,"['Casual', 'Simulation']"
2016,"['Action', 'Adventure', 'Indie', 'Simulation']"
2016,"['Casual', 'Simulation']"
2016,"['Casual', 'Simulation']"
2016,"['Casual', 'Simulation']"
2016,"['Action', 'Indie', 'Early Access']"
2016,"['Casual', 'Indie']"
2016,"['Casual', 'Indie']"
2016,"['Action', 'Casual', 'Indie']"
2016,['Simulation']
2016,['Indie']
2016,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']"
2016,"['Adventure', 'Casual', 'Indie', 'RPG']"
2016,['Action']
2016,['Action']
2016,['Action']
2016,['Action']
2016,"['Action', 'Adventure']"
2016,['Action']
2016,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']"
2016,"['Adventure', 'Indie']"
2016,"['Action', 'Indie']"
2016,"['Indie', 'RPG']"
2016,"['Action', 'Indie', 'Simulation', 'Sports']"
2016,"['Action', 'Indie', 'RPG']"
2015,['Education']
2016,"['Action', 'Indie', 'Strategy']"
2016,"['Free to Play', 'Massively Multiplayer', 'RPG']"
2016,"['Adventure', 'Casual', 'Indie']"
2016,"['Action', 'Free to Play', 'Indie']"
2016,"['Adventure', 'Casual', 'Indie']"
2016,"['Adventure', 'Indie']"
2008,"['Casual', 'Indie', 'Strategy']"
2016,"['Adventure', 'Casual']"
2016,"['Casual', 'Indie']"
2016,"['Action', 'Adventure', 'Casual', 'Indie']"
2016,"['Action', 'Casual', 'Indie']"
2016,"['Casual', 'Indie', 'Strategy']"
2016,"['Action', 'Adventure', 'Indie']"
2016,"['Indie', 'Strategy']"
2016,"['Action', 'Massively Multiplayer', 'RPG']"
2016,"['Casual', 'Indie']"
2016,"['Action', 'Indie', 'Strategy']"
2016,['Simulation']
2016,"['Free to Play', 'Massively Multiplayer', 'RPG']"
2016,"['Action', 'Free to Play']"
2016,"['Action', 'Indie']"
2016,"['Simulation', 'Strategy']"
2016,"['Action', 'Casual', 'Indie', 'Early Access']"
2016,"['Action', 'Casual', 'Indie']"
2016,"['Adventure', 'Casual']"
2016,"['Casual', 'Indie', 'Simulation']"
2016,"['Action', 'Adventure', 'Casual', 'Indie']"
2004,['Strategy']
2016,"['Adventure', 'Indie']"
2016,"['Design &amp; Illustration', 'Web Publishing']"
2016,"['Design &amp; Illustration', 'Web Publishing']"
2016,"['Design &amp; Illustration', 'Web Publishing']"
2016,"['Design &amp; Illustration', 'Web Publishing']"
2016,"['Action', 'Adventure', 'Indie']"
2016,"['Design &amp; Illustration', 'Web Publishing']"
2016,"['Design &amp; Illustration', 'Web Publishing']"
2016,"['Design &amp; Illustration', 'Web Publishing']"
2016,"['Adventure', 'Indie']"
2016,['Action']
2016,['Audio Production']
2016,"['Action', 'Indie']"
2016,['Audio Production']
2016,"['Action', 'Indie']"
2016,"['Action', 'Adventure', 'Indie', 'Simulation']"
2016,['Strategy']
2016,"['Action', 'Adventure', 'Indie', 'RPG']"
2016,"['Racing', 'Simulation', 'Sports']"
2016,"['Action', 'Adventure', 'Indie', 'RPG']"
2016,"['Action', 'Adventure', 'Indie', 'RPG']"
2016,"['Massively Multiplayer', 'RPG', 'Simulation']"
2016,['Casual']
2016,"['Action', 'Indie']"
2016,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
2016,"['Action', 'Indie']"
2016,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'Simulation', 'Strategy', 'Early Access']"
2016,"['Action', 'Indie']"
2016,"['Indie', 'Simulation']"
2016,"['Action', 'Indie']"
2016,"['Action', 'Indie']"
2016,['Indie']
2016,['Indie']
2016,"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']"
2016,"['Casual', 'Indie']"
1996,['Adventure']
2016,"['Adventure', 'Casual', 'Indie', 'RPG']"
2016,"['Action', 'Indie', 'Strategy']"
2016,['Simulation']
2016,['Simulation']
2016,['Simulation']
2016,"['Action', 'Casual', 'Indie']"
2016,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']"
2016,['Simulation']
2016,"['Casual', 'Indie']"
2016,"['Action', 'Adventure', 'Indie', 'RPG']"
2004,['Strategy']
2016,['Adventure']
2016,"['Action', 'Indie']"
2016,"['Action', 'Indie']"
2016,"['Action', 'Adventure', 'Indie']"
2016,"['Adventure', 'Indie']"
2016,"['Action', 'Indie', 'Racing']"
2016,"['Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']"
2016,"['Adventure', 'Casual', 'Indie', 'RPG']"
2016,"['Action', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']"
2016,['Simulation']
2015,['Accounting']
2016,"['Action', 'Indie', 'Early Access']"
2016,['Action']
2016,"['Action', 'Indie', 'Early Access']"
2016,"['Indie', 'Simulation']"
2016,"['Action', 'Indie']"
2016,"['Casual', 'Indie', 'Simulation', 'Sports', 'Early Access']"
2016,"['Adventure', 'Casual']"
2016,['Action']
2016,"['Action', 'Adventure']"
2016,"['Action', 'Indie']"
2015,"['Action', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Strategy']"
2016,"['Action', 'Adventure', 'Indie']"
2016,['Simulation']
2016,"['Action', 'Indie']"
2016,"['Action', 'Adventure']"
2016,"['Casual', 'Simulation']"
2016,"['Action', 'Adventure', 'Indie']"
2016,"['Casual', 'Simulation']"
2016,"['Casual', 'Simulation']"
2016,"['Casual', 'Simulation']"
2016,"['Casual', 'Simulation']"
2016,"['Action', 'Adventure', 'Indie']"
2016,"['Action', 'Adventure']"
2016,"['Action', 'Adventure']"
2016,"['Indie', 'RPG', 'Strategy']"
2016,"['Action', 'Adventure']"
2016,"['Action', 'Adventure']"
2016,"['Action', 'Adventure']"
2016,"['Action', 'Adventure']"
2016,"['Casual', 'Indie', 'Strategy']"
2016,"['Casual', 'Simulation']"
2016,"['Action', 'Adventure', 'RPG']"
2016,"['Action', 'Indie']"
2015,"['Casual', 'Indie', 'Simulation', 'Strategy']"
2016,"['Action', 'Adventure', 'Indie']"
2016,"['Action', 'Casual', 'Indie']"
2016,"['Indie', 'Strategy']"
2016,"['Indie', 'RPG', 'Simulation', 'Strategy']"
2016,"['Indie', 'RPG']"
2016,['Action']
2016,"['Indie', 'RPG']"
2016,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Early Access']"
2016,"['Indie', 'RPG']"
2016,"['Casual', 'Indie']"
2016,['Simulation']
2016,['Simulation']
2016,['Simulation']
2016,['Simulation']
2016,['Simulation']
2016,['Simulation']
2016,['Simulation']
2016,['Simulation']
1987,['Simulation']
1988,['Simulation']
1998,['Simulation']
1994,['Simulation']
2016,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']"
2016,"['Casual', 'Free to Play', 'Indie', 'Simulation']"
2016,"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']"
2016,"['Adventure', 'Indie', 'Strategy']"
2016,"['Indie', 'Strategy', 'Early Access']"
2016,"['Action', 'Casual', 'Indie']"
2016,"['Adventure', 'Casual']"
2016,"['Action', 'Indie']"
1990,['Simulation']
2016,"['Simulation', 'Sports']"
2016,['Indie']
2015,"['Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']"
2015,"['Action', 'Free to Play', 'Indie', 'Strategy', 'Early Access']"
2015,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']"
2016,['Action']
2015,"['Adventure', 'Casual', 'Indie']"
2015,"['Action', 'Adventure', 'Indie']"
2015,"['Casual', 'Indie', 'Simulation', 'Early Access']"
2015,"['Adventure', 'Casual', 'Indie']"
2015,"['Action', 'Indie', 'Simulation']"
2015,"['Action', 'Adventure', 'Indie']"
2016,"['Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation']"
2014,"['Action', 'Adventure', 'Indie']"
2015,"['Action', 'Adventure', 'Indie']"
2017,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']"
2016,['Indie']
2016,['Indie']
2016,"['Action', 'Casual', 'Indie']"
2016,"['Adventure', 'Indie']"
2016,"['Action', 'Adventure', 'Indie']"
2016,['Adventure']
2016,"['Action', 'Indie', 'RPG']"
2016,['Indie']
2016,"['Action', 'Adventure', 'Indie', 'RPG']"
2016,"['Action', 'Indie']"
2016,"['Action', 'Indie']"
2015,"['Action', 'Indie']"
2015,"['Adventure', 'Casual', 'Free to Play', 'Indie']"
2016,['Indie']
2016,"['Action', 'Adventure', 'Free to Play', 'Indie', 'RPG']"
2016,"['Adventure', 'RPG', 'Strategy', 'Early Access']"
2016,"['Racing', 'Simulation', 'Sports']"
2016,"['Racing', 'Simulation', 'Sports']"
2016,"['Racing', 'Simulation', 'Sports']"
2016,"['Racing', 'Simulation', 'Sports']"
2016,"['Racing', 'Simulation', 'Sports']"
2016,"['Racing', 'Simulation', 'Sports']"
2016,"['Racing', 'Simulation', 'Sports']"
2016,"['Racing', 'Simulation', 'Sports']"
2016,"['Racing', 'Simulation', 'Sports']"
2016,"['Racing', 'Simulation', 'Sports']"
2016,"['Racing', 'Simulation', 'Sports']"
2016,"['Casual', 'Indie']"
2016,"['Racing', 'Simulation', 'Sports']"
2016,"['Racing', 'Simulation', 'Sports']"
2016,"['Casual', 'Simulation']"
2016,"['Casual', 'Simulation']"
2016,"['Casual', 'Simulation']"
2016,"['Casual', 'Simulation']"
2016,"['Casual', 'Simulation']"
2016,['Action']
2016,"['Action', 'Indie']"
2016,['Action']
2016,"['Action', 'Indie', 'Strategy']"
2015,"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Software Training', 'Utilities']"
2015,"['Adventure', 'Casual', 'Indie', 'RPG']"
2015,"['Action', 'Adventure', 'Casual', 'Indie']"
2015,"['Action', 'Casual', 'Free to Play', 'Indie', 'Simulation']"
2010,"['Free to Play', 'Massively Multiplayer']"
2015,['Simulation']
2013,['Simulation']
2015,"['Action', 'Indie']"
2015,"['Adventure', 'Indie', 'Massively Multiplayer']"
2005,['RPG']
2015,"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Utilities']"
2015,"['Action', 'Indie']"
2015,['Simulation']
2015,"['Action', 'Adventure', 'Indie', 'RPG']"
2015,"['Racing', 'Simulation', 'Sports']"
2015,"['Action', 'Indie']"
2015,"['Casual', 'Strategy']"
2015,"['Action', 'Indie']"
2015,"['Action', 'Adventure', 'Indie']"
2015,"['Free to Play', 'Strategy', 'Early Access']"
2015,"['Indie', 'Simulation']"
2015,"['Action', 'Adventure', 'Indie', 'RPG']"
2015,"['Simulation', 'Strategy']"
2015,"['Adventure', 'Casual']"
1997,"['Action', 'Adventure']"
2015,['Action']
2015,"['Casual', 'Indie']"
2015,"['Adventure', 'Casual']"
2015,"['Adventure', 'Casual']"
2015,"['Adventure', 'Casual']"
2015,"['Adventure', 'Casual']"
2015,['Simulation']
2015,"['Action', 'Indie']"
1997,['Strategy']
2015,['Utilities']
2015,['Simulation']
2015,['Utilities']
2015,['Utilities']
2015,"['Adventure', 'Indie']"
2015,"['Action', 'Free to Play', 'Massively Multiplayer']"
2015,"['Action', 'Indie', 'Early Access']"
2015,"['Action', 'Massively Multiplayer', 'RPG']"
2015,"['Action', 'Casual', 'Indie']"
2015,"['Casual', 'Indie']"
2015,"['Indie', 'RPG']"
2015,"['Indie', 'Strategy']"
2015,['Adventure']
2015,"['Action', 'Indie']"
2015,"['Adventure', 'Indie']"
2015,"['Adventure', 'Indie']"
2015,"['Casual', 'Indie', 'Strategy']"
2015,"['Action', 'Indie', 'Massively Multiplayer', 'Racing', 'Simulation', 'Sports']"
2015,"['Action', 'Indie']"
2015,"['Action', 'Casual', 'Free to Play', 'Massively Multiplayer']"
2015,['Utilities']
2015,"['Action', 'Indie', 'Simulation', 'Early Access']"
2015,['Utilities']
2015,"['Indie', 'RPG']"
2015,"['Casual', 'Strategy']"
2015,['Action']
2015,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']"
2013,"['Indie', 'RPG']"
2013,"['Indie', 'RPG']"
2015,"['Casual', 'Simulation']"
2015,"['Indie', 'RPG', 'Strategy']"
2015,"['Indie', 'RPG', 'Strategy']"
2015,"['Indie', 'RPG', 'Strategy']"
2015,"['Indie', 'RPG', 'Strategy']"
2015,"['Adventure', 'Indie', 'RPG']"
2015,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
2015,"['Casual', 'Indie']"
2015,"['Casual', 'Simulation']"
2015,"['Casual', 'Indie']"
2015,"['Action', 'Adventure', 'Indie']"
2015,"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']"
2015,"['Free to Play', 'Massively Multiplayer', 'Strategy']"
2015,"['Indie', 'RPG', 'Simulation', 'Strategy']"
2015,"['Indie', 'Strategy']"
2015,['Racing']
2015,['Action']
2015,"['Action', 'Casual', 'Simulation']"
2015,"['Action', 'Indie', 'RPG']"
2015,"['Action', 'Indie', 'Strategy', 'Early Access']"
2015,"['Action', 'Indie', 'RPG']"
2015,"['Action', 'Indie', 'Strategy', 'Early Access']"
2015,"['Action', 'Casual', 'Indie']"
2015,"['Indie', 'Racing', 'Simulation', 'Sports']"
2015,"['Action', 'Adventure']"
2015,"['Action', 'Casual', 'Indie']"
2015,['Strategy']
2015,['Racing']
2015,['Adventure']
2015,"['Action', 'Free to Play', 'Massively Multiplayer', 'Racing', 'Early Access']"
2015,"['Action', 'Indie', 'RPG']"
2015,['Racing']
2015,"['Casual', 'Indie', 'Sports']"
2015,"['Casual', 'Indie', 'Sports']"
2012,"['Indie', 'RPG']"
2015,['Indie']
2015,"['Indie', 'RPG', 'Strategy']"
2015,"['Indie', 'RPG', 'Strategy']"
2015,"['Indie', 'RPG', 'Strategy']"
2015,"['Indie', 'RPG', 'Strategy']"
2015,"['Action', 'Adventure', 'Indie', 'RPG']"
2015,['Racing']
2015,"['Adventure', 'Indie']"
2015,"['Casual', 'Strategy']"
2015,['Casual']
2012,"['Indie', 'RPG']"
2015,"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation', 'Strategy']"
2015,"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation', 'Strategy']"
2015,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']"
2015,"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation', 'Strategy']"
2015,"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation', 'Strategy']"
2015,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']"
2015,['Utilities']
2015,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']"
2015,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']"
2015,"['Indie', 'RPG']"
2015,['Simulation']
2015,['Simulation']
2015,"['Action', 'Indie']"
2015,"['Action', 'Adventure', 'Indie', 'RPG']"
2015,['Simulation']
2015,['Action']
2015,['Simulation']
2015,['Simulation']
2015,['Simulation']
2015,"['Free to Play', 'Racing', 'Simulation', 'Sports']"
2015,"['Action', 'Adventure', 'Indie']"
2015,"['Racing', 'Simulation', 'Sports']"
2015,"['Action', 'Indie']"
2015,"['Audio Production', 'Utilities']"
2015,"['Indie', 'RPG', 'Strategy']"
2015,['Simulation']
2015,"['Action', 'Adventure', 'Indie']"
2015,['Simulation']
1998,"['Indie', 'Strategy']"
2015,['RPG']
2015,['Action']
2015,['Action']
2015,['Action']
2015,['Action']
2015,['Action']
2015,['Action']
2015,['Action']
2015,['Action']
2015,['Action']
2015,['Action']
2015,['Action']
2015,['Action']
2015,['Action']
2015,['Action']
2015,['Action']
2015,['Action']
2015,['Action']
2015,['Action']
2015,['Action']
2015,"['Action', 'Indie']"
2015,"['Action', 'Adventure', 'Indie', 'RPG']"
2015,"['Action', 'Indie']"
2015,"['Action', 'Indie']"
2015,"['Action', 'Adventure', 'Indie', 'RPG']"
2009,"['Indie', 'Simulation']"
2015,"['Indie', 'Simulation']"
2015,"['Indie', 'Simulation']"
2015,"['Indie', 'Simulation']"
2015,"['Indie', 'Simulation']"
2015,"['Indie', 'Simulation']"
2015,"['Adventure', 'Casual', 'Indie']"
2015,"['Simulation', 'Sports']"
2015,"['Indie', 'Sports', 'Strategy']"
2015,['Simulation']
2015,['Action']
2015,"['RPG', 'Simulation']"
2015,['Simulation']
2014,"['Action', 'Casual', 'Indie']"
2015,"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']"
2015,"['Action', 'Indie', 'Strategy']"
2015,"['Action', 'Adventure', 'Indie']"
2015,"['Action', 'Indie', 'Massively Multiplayer']"
2015,"['Adventure', 'Indie']"
2015,['Simulation']
2015,"['Action', 'Free to Play', 'Indie']"
2015,"['Action', 'Indie']"
2015,['Simulation']
2015,"['Casual', 'Simulation']"
2015,"['Casual', 'Simulation']"
2015,"['Casual', 'Simulation']"
2010,"['Action', 'Adventure', 'RPG']"
2015,"['Casual', 'Simulation']"
2015,"['Action', 'Adventure', 'Indie']"
2015,"['Adventure', 'Indie', 'RPG', 'Strategy']"
2015,"['Indie', 'Strategy']"
2015,"['Action', 'Adventure']"
2015,"['Action', 'Adventure']"
2015,"['Action', 'Adventure']"
2015,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
2015,"['Action', 'Adventure']"
2015,"['Adventure', 'Indie']"
2015,"['Action', 'Casual', 'Indie']"
2015,"['Action', 'Indie']"
2015,['Indie']
2015,"['Indie', 'RPG']"
2015,['Adventure']
2015,"['Casual', 'Indie', 'Massively Multiplayer', 'Simulation', 'Sports', 'Strategy']"
2015,"['Casual', 'Indie', 'Massively Multiplayer', 'Simulation', 'Sports', 'Strategy']"
2015,"['Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']"
2015,"['Action', 'Indie', 'Racing']"
2015,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer']"
2015,"['Action', 'Adventure', 'Indie']"
2015,"['Indie', 'RPG', 'Strategy', 'Early Access']"
2015,"['Indie', 'RPG', 'Early Access']"
2015,"['Action', 'Indie', 'RPG']"
2015,"['Casual', 'Indie']"
2015,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']"
2015,"['Action', 'Indie']"
2015,['Action']
2015,['Action']
2015,['Action']
2015,['Action']
2015,['Action']
2015,['Action']
2015,"['Racing', 'Simulation', 'Sports']"
2015,['Simulation']
2015,['Simulation']
2015,['Simulation']
2015,['Simulation']
2015,['Simulation']
2015,['Simulation']
2015,['Simulation']
2015,"['Action', 'Casual']"
2015,"['Adventure', 'Indie', 'RPG', 'Simulation']"
2015,"['Free to Play', 'Indie']"
2015,"['Action', 'Adventure', 'Indie']"
2015,"['Indie', 'RPG']"
2015,"['Indie', 'RPG']"
2015,"['Indie', 'RPG']"
2015,"['Indie', 'RPG']"
2014,"['Casual', 'Indie', 'Strategy']"
2015,"['Casual', 'Indie', 'Strategy']"
2015,"['Action', 'RPG']"
2015,"['Action', 'Indie']"
2015,"['Action', 'Casual', 'Indie']"
1997,"['RPG', 'Strategy']"
1994,['Strategy']
1996,"['RPG', 'Strategy']"
2004,"['Simulation', 'Strategy']"
2015,"['Adventure', 'Casual']"
2015,['Indie']
2015,['Indie']
2015,"['Action', 'Indie', 'RPG', 'Strategy']"
2015,"['Indie', 'Massively Multiplayer', 'RPG']"
2015,"['Action', 'RPG']"
2015,"['Action', 'RPG']"
2015,"['Casual', 'Indie']"
2015,"['Action', 'Adventure', 'Casual', 'Indie']"
2015,"['Action', 'Indie', 'Strategy']"
2015,"['Action', 'Indie', 'Strategy']"
2015,['Strategy']
2015,"['Adventure', 'RPG']"
2015,"['Casual', 'Free to Play', 'Indie']"
2015,['RPG']
2015,"['Action', 'Adventure', 'Indie']"
2015,"['Adventure', 'Indie', 'RPG']"
2015,"['Adventure', 'Casual', 'Indie']"
2015,"['Action', 'Adventure', 'Casual', 'Indie']"
2015,"['Indie', 'RPG', 'Strategy']"
2015,"['Indie', 'RPG', 'Strategy']"
2015,"['Indie', 'RPG', 'Strategy']"
2015,"['Indie', 'RPG', 'Strategy']"
2015,['Action']
2015,"['Action', 'Adventure', 'Indie']"
2015,"['Action', 'Indie', 'Racing', 'Sports']"
2015,"['Massively Multiplayer', 'Simulation']"
2015,['Adventure']
2015,"['Action', 'Adventure', 'Casual', 'Indie']"
2015,['Adventure']
2015,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'Simulation', 'Early Access']"
2015,"['Adventure', 'Indie', 'RPG']"
2015,"['Casual', 'Simulation']"
2015,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
2015,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
2015,"['Casual', 'Simulation']"
2015,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']"
2015,"['Action', 'Indie']"
2015,"['Action', 'Casual', 'Indie']"
2015,"['Adventure', 'Indie']"
2015,"['Action', 'Indie']"
2015,"['Action', 'Adventure']"
2015,"['Action', 'Adventure']"
2015,"['Action', 'Adventure']"
2015,"['Action', 'Adventure']"
2015,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
2015,"['Action', 'Adventure']"
2015,"['Action', 'Indie']"
2015,"['Simulation', 'Strategy']"
2015,"['Simulation', 'Strategy']"
2015,"['Adventure', 'Casual', 'Simulation', 'Strategy']"
2015,"['Simulation', 'Strategy']"
2015,['Indie']
2015,"['Action', 'Adventure', 'Indie', 'RPG']"
2015,"['Action', 'Adventure', 'Indie', 'RPG']"
2015,"['Casual', 'Indie', 'Strategy']"
2015,"['Adventure', 'Indie', 'Simulation']"
2015,"['Indie', 'Simulation', 'Early Access']"
2015,"['Action', 'Casual']"
2015,"['Adventure', 'Indie']"
2015,['Sports']
2015,"['Action', 'Adventure', 'Casual', 'Indie']"
2015,['Simulation']
2015,"['Action', 'Adventure', 'Indie']"
2015,"['Adventure', 'Indie', 'RPG']"
2015,"['Action', 'Adventure', 'Indie', 'Strategy']"
2015,"['Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']"
2015,"['Indie', 'Simulation', 'Sports']"
2015,"['Casual', 'Free to Play', 'Indie']"
2015,"['Action', 'Adventure', 'Indie']"
2015,"['Adventure', 'Free to Play', 'Indie', 'Early Access']"
