price,release_year,early_access,genres
14.99,2013,False,"['Action', 'Adventure', 'Indie', 'RPG']"
9.99,1991,False,"['Action', 'Adventure', 'Casual']"
2.99,2013,False,"['Casual', 'Indie']"
9.99,2013,False,"['Indie', 'Strategy']"
4.99,2011,False,"['Action', 'Casual', 'Indie', 'Simulation']"
9.99,2013,False,"['Action', 'Adventure', 'RPG']"
19.99,2013,False,"['Action', 'Adventure']"
19.99,2013,False,"['Action', 'Adventure']"
19.99,2013,False,"['Action', 'Adventure']"
29.99,2013,False,['Racing']
4.99,2013,False,"['Action', 'Indie', 'Strategy']"
1.99,2013,False,['Indie']
14.99,2013,False,"['Adventure', 'Indie']"
7.99,2013,False,"['Adventure', 'Casual', 'Indie']"
2.99,2013,False,"['Action', 'Indie', 'Strategy']"
2.99,2013,False,"['Action', 'Indie', 'Strategy']"
2.99,2013,False,"['Action', 'Indie', 'Strategy']"
9.99,2013,False,"['Casual', 'Indie']"
3.99,2013,False,"['Action', 'Adventure']"
19.99,2013,False,['Simulation']
24.99,2013,False,"['Indie', 'Simulation', 'Strategy']"
5.99,2009,False,"['Indie', 'Strategy']"
6.99,2013,False,"['Indie', 'RPG', 'Strategy']"
3.99,2013,False,"['Action', 'Adventure', 'Indie', 'RPG']"
6.99,1999,False,['Action']
2.99,2013,False,['Action']
14.99,2013,False,"['Action', 'Adventure', 'Indie']"
4.99,2013,False,['Strategy']
0.99,2013,False,['Action']
3.99,2013,False,"['Casual', 'Indie']"
1.99,2013,False,"['Action', 'Adventure']"
2.99,2013,False,"['Action', 'Adventure', 'Indie']"
2.99,2013,False,"['Action', 'Indie', 'Strategy']"
9.99,1999,False,['RPG']
3.99,2013,False,"['Action', 'Adventure', 'Indie', 'RPG']"
39.99,2013,False,"['Action', 'Adventure']"
14.99,2013,False,['Action']
1.99,2013,False,"['Simulation', 'Strategy']"
4.99,2013,False,"['Adventure', 'Casual', 'Indie', 'RPG']"
4.99,2013,False,"['Action', 'Indie']"
4.99,1999,False,"['RPG', 'Strategy']"
1.99,2013,False,"['Simulation', 'Strategy']"
9.99,2013,False,"['Action', 'Adventure', 'Indie']"
6.99,2003,False,"['RPG', 'Strategy']"
4.99,2001,False,['Strategy']
4.99,2004,False,['Strategy']
4.99,1999,False,['RPG']
19.99,2013,False,"['Simulation', 'Strategy']"
14.99,2013,False,"['Adventure', 'Indie']"
19.99,2013,False,['Simulation']
19.99,2013,False,['Simulation']
1.99,2013,False,['Strategy']
6.99,2013,False,"['Action', 'Adventure']"
6.99,2000,False,['Action']
8.99,2013,False,"['Indie', 'Strategy']"
6.99,1998,False,"['Action', 'Adventure']"
2.49,2013,False,"['Action', 'Indie', 'Strategy']"
3.99,2013,False,['Simulation']
4.99,2003,False,['RPG']
4.99,2012,False,['Adventure']
9.99,2013,False,['Indie']
4.99,2013,False,"['Adventure', 'Indie', 'RPG', 'Strategy']"
19.99,2013,False,"['Action', 'Indie', 'RPG', 'Simulation']"
1.99,2013,False,"['Action', 'Indie']"
9.99,2013,False,"['Indie', 'RPG', 'Strategy']"
9.99,2013,False,"['Action', 'Indie', 'Simulation', 'Strategy']"
4.99,2013,True,"['Early Access', 'Indie']"
9.99,2013,False,"['Action', 'Adventure', 'RPG']"
14.99,2013,False,"['Action', 'Simulation']"
9.99,2004,False,"['Action', 'RPG', 'Strategy']"
2.99,2013,False,['Action']
3.99,2013,False,['Strategy']
3.99,2013,False,['Strategy']
3.99,2013,False,['Strategy']
3.99,2013,False,['Strategy']
1.99,2013,False,['Strategy']
1.99,2013,False,['Strategy']
1.99,2013,False,['Strategy']
1.99,2013,False,['Strategy']
1.99,2013,False,['Strategy']
19.99,2013,False,['Simulation']
14.99,2013,False,['Simulation']
14.99,2013,False,['Simulation']
14.99,2013,False,['Simulation']
14.99,2013,False,['Simulation']
0.0,2013,False,"['Free to Play', 'Simulation']"
59.99,2016,False,"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Photo Editing', 'Utilities']"
19.99,2013,False,['Simulation']
1.99,2013,False,"['Action', 'Indie']"
1.99,2013,False,"['Indie', 'RPG', 'Simulation', 'Strategy']"
9.99,2013,False,"['Design &amp; Illustration', 'Web Publishing']"
2.99,2013,False,"['Action', 'Indie', 'Racing']"
12.99,2013,False,"['Design &amp; Illustration', 'Web Publishing']"
11.99,2013,False,"['Design &amp; Illustration', 'Web Publishing']"
9.99,2013,False,"['Design &amp; Illustration', 'Web Publishing']"
19.99,2013,False,"['Action', 'Adventure', 'Indie']"
4.99,2013,False,"['Adventure', 'RPG']"
19.99,2013,False,"['Indie', 'Strategy']"
4.99,2013,False,"['Adventure', 'RPG']"
9.99,2001,False,"['Adventure', 'RPG']"
19.99,2013,False,['Simulation']
39.99,2013,False,"['Audio Production', 'Software Training', 'Utilities', 'Video Production']"
39.99,2013,False,"['Action', 'Simulation', 'Strategy']"
17.99,2013,False,"['Adventure', 'Strategy']"
9.99,2013,False,"['Action', 'Adventure', 'Indie']"
9.99,2012,True,"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']"
9.99,2013,False,"['Action', 'Adventure', 'Indie']"
6.99,2013,False,['Simulation']
7.99,2013,False,['Simulation']
19.99,2013,False,['Action']
6.99,2013,False,"['Action', 'Indie', 'Simulation']"
2.99,2013,False,"['Action', 'Adventure']"
9.99,2013,False,['Action']
4.99,2013,False,"['Action', 'Indie', 'Strategy']"
2.49,2013,False,"['Action', 'Indie', 'Strategy']"
19.99,2013,False,"['Adventure', 'Indie']"
59.95,2013,False,['Strategy']
49.99,2013,False,['Simulation']
7.99,2013,False,['Strategy']
29.99,2013,False,"['Action', 'Adventure']"
14.99,2013,False,"['Adventure', 'Indie']"
14.99,2013,False,"['Action', 'Adventure', 'Indie']"
2.99,2013,False,"['Action', 'Adventure']"
44.99,2013,False,"['Free to Play', 'Massively Multiplayer', 'RPG']"
3.99,2013,False,"['Indie', 'Simulation', 'Strategy']"
4.99,2013,False,['Indie']
4.99,2013,False,"['Action', 'Adventure', 'Indie']"
9.99,2013,False,"['Action', 'Indie', 'RPG']"
39.99,2013,False,"['Action', 'Indie', 'RPG']"
14.99,2013,False,"['Action', 'Free to Play', 'Indie', 'RPG']"
6.99,2013,False,"['Action', 'Indie', 'RPG']"
9.99,2013,False,['Indie']
9.99,2013,False,['Simulation']
1.99,2013,False,"['Action', 'Adventure']"
19.99,2013,False,['Action']
4.99,2013,False,"['Action', 'Adventure']"
14.99,2013,False,"['Action', 'Adventure']"
4.99,2013,False,"['Action', 'Indie']"
29.99,2013,False,"['Action', 'Adventure']"
29.99,2013,False,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']"
1.99,2013,False,['Strategy']
1.99,2013,False,['Strategy']
1.99,2013,False,['Strategy']
2.99,2013,False,"['Action', 'Adventure']"
1.99,2013,False,['Strategy']
1.99,2013,False,['Action']
1.99,2013,False,['Action']
1.99,2013,False,['Action']
1.99,2013,False,['Action']
1.99,2013,False,['Action']
2.99,2013,False,"['Action', 'Indie', 'Strategy']"
1.99,2013,False,"['Action', 'Indie']"
9.99,2013,False,"['Action', 'Indie']"
14.99,2013,False,['Indie']
9.99,2013,False,"['Adventure', 'Indie']"
14.99,2013,False,"['Action', 'Adventure', 'Indie']"
1.99,2013,False,['Action']
39.99,2013,False,"['Simulation', 'Strategy']"
14.99,2013,False,"['Action', 'Indie']"
9.99,2013,False,"['Action', 'Adventure', 'Indie', 'RPG']"
0.99,2013,False,"['Action', 'Free to Play']"
2.99,2013,False,"['Action', 'Free to Play']"
12.99,2013,False,"['Action', 'Indie']"
19.99,2013,False,['Simulation']
4.99,2013,False,"['Casual', 'Indie']"
2.99,2013,False,"['Simulation', 'Strategy']"
0.99,2013,False,['Strategy']
0.99,2013,False,['Strategy']
0.99,2013,False,['Strategy']
0.99,2013,False,['Strategy']
0.99,2013,False,['Strategy']
1.99,2013,False,"['Action', 'Strategy', 'RPG', 'Indie']"
0.99,2013,False,['Strategy']
0.99,2013,False,['Strategy']
0.99,2013,False,['Strategy']
0.99,2013,False,['Strategy']
0.99,2013,False,['Strategy']
0.99,2013,False,['Strategy']
0.99,2013,False,['Strategy']
1.99,2013,False,['Strategy']
9.99,2013,False,['Strategy']
0.99,2013,False,['Strategy']
0.99,2013,False,['Strategy']
0.99,2013,False,['Strategy']
0.99,2013,False,['Strategy']
9.99,2013,False,"['Action', 'Casual', 'Indie']"
1.99,2013,False,"['Action', 'Adventure', 'Indie', 'RPG']"
19.99,2013,False,['Simulation']
14.99,2013,False,"['Action', 'Indie', 'RPG']"
9.99,2013,False,"['Indie', 'Simulation']"
2.99,2013,False,"['Indie', 'RPG', 'Strategy']"
5.99,2013,False,"['Racing', 'Sports']"
19.99,2013,False,['Adventure']
1.99,2013,False,['Action']
9.99,2013,False,['Action']
1.99,2013,False,['Action']
9.99,2013,True,"['Action', 'Indie', 'RPG', 'Simulation', 'Early Access']"
0.99,2013,False,"['Action', 'Adventure']"
0.99,2013,False,"['Action', 'Adventure']"
0.99,2013,False,"['Action', 'Adventure']"
7.99,2013,False,['Simulation']
4.99,2013,False,['Simulation']
9.99,2013,False,"['Racing', 'Sports']"
9.99,2013,False,['Action']
2.99,2013,False,['Strategy']
9.99,2013,False,"['Racing', 'Simulation', 'Sports']"
9.99,2013,False,"['Action', 'Adventure']"
9.99,2013,False,"['Action', 'Indie']"
9.99,2013,False,"['Action', 'Indie']"
1.99,2013,False,['Strategy']
1.99,2013,False,['Strategy']
1.99,2013,False,['Strategy']
1.99,2013,False,['Strategy']
1.99,2013,False,['Strategy']
1.99,2013,False,['Strategy']
1.99,2013,False,['Strategy']
1.99,2013,False,['Strategy']
1.99,2013,False,['Strategy']
1.99,2013,False,['Strategy']
1.99,2013,False,['Strategy']
1.99,2013,False,['Strategy']
1.99,2013,False,['Strategy']
1.99,2013,False,['Strategy']
1.99,2013,False,['Strategy']
1.99,2013,False,['Strategy']
2.99,2013,False,['Strategy']
1.99,2013,False,['Strategy']
2.99,2013,False,['Strategy']
2.99,2013,False,['Strategy']
14.99,2013,False,"['Action', 'Casual', 'Indie', 'Racing']"
14.99,2013,False,"['Action', 'Casual', 'Indie', 'Racing']"
9.99,2013,False,"['Casual', 'Strategy']"
9.99,2013,False,"['Strategy', 'Casual']"
9.99,2013,False,"['Strategy', 'Casual']"
9.99,2013,False,"['Strategy', 'Casual']"
2.99,2013,False,"['Action', 'Adventure']"
2.99,2013,False,"['Casual', 'Simulation']"
19.99,2013,False,"['Adventure', 'Indie']"
2.99,2013,False,"['Casual', 'Simulation']"
9.99,2013,False,"['Action', 'Indie', 'Strategy']"
4.99,2013,False,"['Racing', 'Sports']"
19.99,2013,False,['Strategy']
24.99,2013,False,['Simulation']
2.99,2013,False,"['Action', 'Adventure']"
19.99,2013,False,"['Indie', 'RPG', 'Strategy']"
14.99,2013,False,"['Action', 'Adventure', 'Indie']"
19.99,2013,False,['Action']
9.99,2013,False,"['Adventure', 'Indie', 'RPG']"
4.99,2013,False,"['Design &amp; Illustration', 'Web Publishing']"
24.99,2013,False,"['Indie', 'RPG', 'Strategy']"
14.99,2013,False,"['Action', 'Adventure', 'Indie', 'RPG']"
4.99,2013,False,"['Indie', 'Simulation', 'Strategy']"
19.99,2013,False,['Simulation']
2.99,2013,False,"['Action', 'Indie']"
14.99,2013,False,"['Action', 'Adventure', 'Indie', 'RPG']"
8.99,2013,False,"['Action', 'Indie']"
7.99,2013,False,"['Action', 'Casual', 'Indie']"
9.99,2013,False,"['Action', 'Indie', 'Racing']"
14.99,2013,False,['Action']
4.99,2013,False,"['Racing', 'Sports']"
9.99,2013,False,"['Action', 'Indie', 'Strategy']"
6.99,2013,False,"['Racing', 'Sports']"
6.99,2013,False,"['Racing', 'Sports']"
4.99,2013,False,"['Racing', 'Sports']"
29.99,2013,False,"['Racing', 'Sports']"
1.99,2013,False,['Strategy']
4.99,2013,False,"['Casual', 'Indie', 'Strategy']"
29.99,2013,False,['Action']
9.99,1999,False,"['Action', 'RPG']"
9.99,2013,False,"['Action', 'RPG']"
9.99,2013,False,['Casual']
19.99,2013,False,['Simulation']
1.99,2013,False,"['Action', 'Adventure']"
19.99,2013,False,['Adventure']
7.99,2013,False,"['Casual', 'Simulation']"
2.99,2013,False,"['Casual', 'Simulation']"
2.99,2013,False,"['Casual', 'Simulation']"
9.99,2013,False,"['Action', 'Casual', 'Indie']"
14.99,2013,False,"['Action', 'Indie', 'Strategy']"
4.99,2013,False,"['Action', 'Indie', 'Simulation']"
9.99,2013,False,"['Action', 'Strategy']"
2.99,2013,False,"['Casual', 'Simulation']"
14.99,2013,False,"['Action', 'Indie']"
2.99,2013,False,"['Casual', 'Simulation']"
2.99,2013,False,"['Casual', 'Simulation']"
2.99,2013,False,"['Casual', 'Simulation']"
4.99,2013,False,"['Action', 'Casual', 'Indie', 'Strategy']"
6.99,2013,False,"['Action', 'Indie']"
9.99,2013,False,['Indie']
6.99,2013,False,['Indie']
14.99,2013,False,"['Action', 'Adventure']"
0.0,2013,False,"['Free to Play', 'Massively Multiplayer', 'RPG']"
4.99,2013,False,"['Casual', 'Indie', 'Racing']"
7.99,2013,False,['Simulation']
4.99,2013,False,"['Simulation', 'Strategy']"
14.99,2013,False,"['RPG', 'Strategy']"
19.99,2013,False,['Simulation']
19.99,2013,False,['Simulation']
5.99,2013,False,"['Action', 'Casual', 'Indie', 'Racing', 'Simulation']"
1.99,2013,False,['Strategy']
4.99,2013,False,"['Indie', 'Simulation']"
4.99,2013,False,"['Action', 'Adventure']"
7.99,2013,False,['Adventure']
14.99,2013,False,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
4.99,2013,False,"['Adventure', 'Indie']"
14.99,2013,False,"['Action', 'Indie', 'Racing']"
0.99,2013,False,"['Strategy', 'Indie', 'Casual']"
8.99,2013,False,['Simulation']
14.99,2013,False,"['Adventure', 'Casual', 'Indie']"
0.0,2013,False,"['Action', 'Adventure', 'Indie']"
3.99,2013,False,"['Action', 'Adventure']"
1.99,2013,False,['Action']
1.99,2013,False,['Action']
1.99,2013,False,['Action']
4.99,2013,False,['Action']
9.99,2013,False,"['Adventure', 'Indie']"
14.99,2013,False,"['Action', 'Adventure', 'Indie']"
1.99,2013,False,['Action']
4.99,2013,False,"['Action', 'Adventure']"
2.99,2013,False,"['Casual', 'Simulation']"
0.99,2013,False,"['Action', 'Adventure', 'Indie', 'RPG']"
2.99,2013,False,"['Casual', 'Simulation']"
2.99,2013,False,"['Casual', 'Simulation']"
19.99,2013,False,['Strategy']
5.99,2013,False,"['Adventure', 'Indie']"
4.99,2013,False,"['Simulation', 'Strategy']"
9.99,2013,False,['Action']
2.99,2013,False,"['Free to Play', 'Indie', 'RPG', 'Strategy']"
19.99,2013,False,"['Free to Play', 'Indie', 'RPG', 'Strategy']"
9.99,2013,False,"['Free to Play', 'Indie', 'RPG', 'Strategy']"
2.49,2013,False,"['Action', 'Indie', 'Strategy']"
1.99,2013,False,"['Action', 'RPG']"
19.99,2013,False,['Strategy']
9.99,2013,False,"['Free to Play', 'Indie', 'RPG', 'Strategy']"
19.99,2013,False,['Action']
19.99,2013,False,['Simulation']
3.99,2013,False,"['Action', 'Adventure']"
3.99,2013,False,"['Action', 'Adventure']"
1.99,2013,False,['Action']
0.99,2013,False,['Action']
0.99,2013,False,['Action']
0.99,2013,False,['Action']
0.99,2013,False,['Action']
0.99,2013,False,"['Action', 'Adventure']"
0.99,2013,False,"['Action', 'Adventure']"
0.99,2013,False,"['Action', 'Adventure']"
19.99,2013,False,['Action']
9.99,2013,False,['Action']
19.99,2013,False,['Simulation']
2.99,2013,False,"['Casual', 'Indie', 'Strategy']"
29.99,2013,False,['Utilities']
19.98,2013,False,"['Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy']"
7.99,2013,False,"['Casual', 'Simulation']"
2.99,2013,False,"['Casual', 'Simulation']"
2.99,2013,False,"['Casual', 'Simulation']"
6.99,2013,False,['Action']
19.99,2013,False,"['Simulation', 'Strategy']"
2.99,2013,False,"['Casual', 'Simulation']"
4.99,2013,False,"['Action', 'RPG']"
39.99,2013,False,"['Action', 'Adventure']"
0.0,2013,False,"['Action', 'Free to Play']"
9.99,2013,False,"['Action', 'Indie']"
29.99,2013,False,['Action']
0.99,2013,False,"['Action', 'Adventure']"
0.99,2013,False,"['Action', 'Adventure']"
0.99,2013,False,"['Action', 'Adventure']"
0.99,2013,False,"['Action', 'Adventure']"
0.99,2013,False,"['Action', 'Adventure']"
0.99,2013,False,"['Action', 'Adventure']"
0.99,2013,False,"['Action', 'Adventure']"
2.99,2013,False,['Indie']
9.99,2013,False,"['Action', 'Adventure', 'Indie']"
9.99,2013,False,"['Action', 'Indie']"
14.99,1999,False,['Strategy']
19.99,2013,False,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']"
2.99,2013,False,"['Casual', 'Simulation']"
9.99,2013,False,['Adventure']
2.99,2013,False,"['Casual', 'Simulation']"
29.99,2013,False,['Action']
4.99,2013,False,"['Adventure', 'Casual', 'Indie', 'Strategy']"
4.99,2013,False,"['Indie', 'Strategy']"
2.99,2013,False,"['Casual', 'Simulation']"
7.99,2013,False,"['Casual', 'Simulation']"
0.99,2013,False,['Strategy']
4.99,2013,False,['Casual']
4.99,2013,False,"['Simulation', 'Strategy']"
4.99,2008,False,"['Indie', 'Simulation']"
9.99,2013,False,['Action']
6.99,2013,False,"['Action', 'Adventure']"
1.49,2013,False,"['Action', 'Indie', 'Strategy']"
0.0,2013,False,"['Free to Play', 'Massively Multiplayer']"
9.99,2013,False,"['Casual', 'Indie', 'Strategy']"
1.49,2013,False,"['Action', 'Indie', 'Strategy']"
19.99,2013,False,['Simulation']
9.99,2013,False,"['Action', 'Indie', 'Strategy']"
14.99,2013,False,"['Action', 'Indie']"
19.99,2011,False,"['Racing', 'Sports']"
0.0,2013,False,"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation']"
49.99,2013,False,"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation']"
79.99,2013,False,"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation']"
19.99,2013,False,"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation']"
0.0,2013,False,"['Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']"
14.99,2013,False,['Action']
49.99,2013,False,['Action']
14.99,2013,False,['Action']
19.99,2013,False,['Simulation']
2.49,2013,False,"['Action', 'Indie', 'Strategy']"
19.99,2013,False,"['Indie', 'Strategy']"
1.99,2013,False,"['Action', 'Indie', 'Casual']"
3.99,2013,False,['Adventure']
19.99,2013,False,"['Action', 'Adventure']"
29.99,2013,False,"['Design &amp; Illustration', 'Web Publishing']"
9.99,2013,False,['Action']
19.99,2013,False,"['Design &amp; Illustration', 'Web Publishing']"
2.99,2013,False,"['Action', 'Indie', 'Racing']"
2.99,2013,False,"['Racing', 'Sports']"
1.99,2013,False,['Action']
39.99,2013,False,['Action']
39.99,2013,False,['Simulation']
6.99,2013,False,['Action']
49.99,2013,False,"['Action', 'Simulation', 'Strategy']"
24.99,2013,False,"['Adventure', 'Indie']"
9.99,2013,False,"['Casual', 'Indie', 'Strategy']"
0.0,2013,False,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']"
0.0,2013,False,"['Free to Play', 'Indie', 'RPG', 'Strategy']"
9.99,2013,False,"['Racing', 'Sports']"
3.99,2013,False,"['Action', 'Adventure']"
14.99,2013,False,"['Action', 'Adventure', 'Strategy']"
19.99,2013,False,['Simulation']
19.99,2013,False,['Simulation']
1.49,2013,False,"['Action', 'Indie', 'Strategy']"
2.49,2013,False,"['Action', 'Indie', 'Strategy']"
0.99,2013,False,"['Action', 'Indie']"
4.99,2013,False,"['Strategy', 'Casual']"
160.91,2013,False,"['Free to Play', 'Racing', 'Simulation', 'Sports']"
2.99,2013,False,"['Casual', 'Simulation']"
2.99,2013,False,"['Casual', 'Simulation']"
7.99,2013,False,"['Casual', 'Simulation']"
2.99,2013,False,"['Casual', 'Simulation']"
19.99,2013,False,['Simulation']
6.99,2013,False,"['Action', 'Adventure', 'Strategy']"
1.99,2013,False,"['Action', 'Adventure']"
7.99,2013,False,['Simulation']
7.99,2013,False,['Simulation']
14.99,2013,False,"['Action', 'Adventure', 'RPG']"
11.99,2013,False,"['Casual', 'Simulation']"
4.99,2013,False,['Action']
9.99,2013,False,"['Casual', 'Indie', 'Simulation']"
19.99,2013,False,['Strategy']
2.99,2013,False,['Action']
0.99,2013,False,['Action']
1.99,2013,False,['Action']
0.99,2013,False,['Action']
0.99,2013,False,['Action']
0.99,2013,False,['Action']
0.99,2013,False,['Action']
0.99,2013,False,['Action']
0.99,2013,False,['Action']
0.99,2013,False,['Action']
0.99,2013,False,['Action']
0.99,2013,False,['Action']
0.0,2013,False,"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Utilities', 'Web Publishing']"
3.99,2013,False,['Action']
1.99,2013,False,"['Action', 'Adventure']"
2.99,2013,False,"['Casual', 'Simulation']"
2.99,2013,False,"['Action', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Simulation']"
2.99,2013,False,"['Casual', 'Simulation']"
1.99,2013,False,"['Action', 'Adventure']"
2.99,2013,False,"['Casual', 'Simulation']"
0.99,2013,False,"['Action', 'Strategy', 'Indie']"
3.99,2013,False,['Action']
9.99,2013,False,"['Adventure', 'Casual', 'Indie']"
7.99,2013,False,['Simulation']
0.99,2013,False,"['Action', 'Indie']"
19.99,2013,False,"['Racing', 'Sports']"
19.99,2013,False,"['Adventure', 'Indie']"
14.99,2013,False,"['Simulation', 'Strategy']"
0.99,2013,False,"['Action', 'RPG']"
1.99,2013,False,['Indie']
0.99,2013,False,"['Action', 'RPG']"
0.99,2013,False,"['Action', 'RPG']"
0.99,2013,False,"['Action', 'RPG']"
0.99,2013,False,"['Action', 'RPG']"
0.99,2013,False,"['Action', 'RPG']"
0.99,2013,False,"['Action', 'RPG']"
0.99,2013,False,"['Action', 'RPG']"
0.99,2013,False,"['Action', 'RPG']"
19.99,2013,False,['Simulation']
7.99,2013,False,"['Casual', 'Simulation']"
4.99,2013,False,['Action']
2.99,2013,False,"['Casual', 'Simulation']"
2.99,2013,False,"['Casual', 'Simulation']"
4.99,2013,False,"['Action', 'Casual', 'Indie', 'RPG']"
9.99,2013,False,['Strategy']
1.99,2013,False,['Strategy']
9.99,2013,False,"['Action', 'RPG']"
1.99,2013,False,['Strategy']
2.99,2013,False,"['Casual', 'Simulation']"
9.99,2013,False,"['Action', 'Adventure']"
2.99,2013,False,"['Casual', 'Simulation']"
2.99,2013,False,"['Casual', 'Simulation']"
9.99,2013,False,"['Action', 'Adventure']"
7.99,2013,False,"['Casual', 'Simulation']"
19.99,2013,False,"['Indie', 'Simulation']"
19.99,2013,False,"['RPG', 'Strategy']"
14.99,2013,False,['Action']
19.99,2013,False,['Simulation']
2.99,2013,False,"['Casual', 'Simulation']"
2.99,2013,False,"['Casual', 'Simulation']"
2.99,2013,False,"['Casual', 'Simulation']"
7.99,2013,False,"['Casual', 'Simulation']"
19.99,2013,False,['Simulation']
7.99,2013,False,['Simulation']
2.99,2013,False,['Strategy']
0.99,2013,False,['Strategy']
0.99,2013,False,['Strategy']
0.99,2013,False,['Strategy']
0.99,2013,False,['Strategy']
8.99,2013,False,"['Adventure', 'Indie']"
16.99,2013,False,['Strategy']
9.99,2013,False,"['Action', 'Indie']"
2.99,2013,False,['Strategy']
11.99,2012,False,"['Casual', 'Simulation']"
2.99,2012,False,"['Casual', 'Simulation']"
0.0,2012,False,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']"
2.49,2012,False,"['Action', 'Indie', 'Strategy']"
0.99,2012,False,['Strategy']
0.99,2012,False,['Strategy']
0.99,2012,False,['Strategy']
0.99,2012,False,['Strategy']
5.99,2012,False,"['Action', 'Indie']"
99.99,2012,False,['Animation &amp; Modeling']
9.99,2012,False,"['Action', 'Indie']"
4.99,2012,False,"['Action', 'Adventure']"
2.99,2012,False,"['Casual', 'Simulation']"
2.99,2012,False,"['Casual', 'Simulation']"
14.99,2012,False,"['Action', 'Indie']"
7.99,2006,False,"['Racing', 'Simulation', 'Sports']"
8.99,2012,False,['Simulation']
7.99,2012,False,['Simulation']
9.99,2012,False,"['Action', 'Adventure', 'Indie']"
1.99,2012,False,['Strategy']
1.99,2012,False,['Strategy']
1.99,2012,False,['Strategy']
0.0,2012,False,"['Free to Play', 'Massively Multiplayer', 'RPG']"
4.99,2012,False,"['Action', 'Adventure', 'Indie']"
5.99,2012,False,"['Action', 'Adventure', 'Indie']"
7.99,2012,False,['Action']
4.99,2012,False,['Action']
2.99,2012,False,"['Action', 'Indie', 'RPG']"
7.99,2012,False,['Simulation']
14.99,2012,False,['RPG']
9.99,2012,False,"['Indie', 'Strategy']"
1.99,2012,False,['Strategy']
1.99,2012,False,['Strategy']
4.99,2012,False,['Strategy']
19.99,2012,False,['Racing']
69.99,2012,False,"['Design &amp; Illustration', 'Web Publishing']"
2.99,2012,False,"['Action', 'Adventure']"
4.99,2012,False,"['Action', 'RPG']"
49.99,2012,False,['Photo Editing']
4.99,2012,False,"['Action', 'RPG']"
24.99,2012,False,['Simulation']
4.99,2012,False,['Strategy']
4.99,2012,False,['Strategy']
0.99,2012,False,"['Action', 'Indie']"
4.99,2012,False,"['Action', 'Indie', 'Strategy']"
0.99,2012,False,['Indie']
19.99,2012,False,['Strategy']
9.99,2012,False,"['Action', 'Indie']"
2.99,2012,False,"['Casual', 'Simulation']"
2.99,2012,False,"['Casual', 'Simulation']"
19.99,2012,False,"['Action', 'Adventure']"
7.99,2012,False,"['Casual', 'Simulation']"
6.99,2012,False,['Strategy']
2.99,2012,False,['Strategy']
4.99,2012,False,['Action']
9.99,2012,False,"['Adventure', 'Indie']"
2.99,2012,False,"['Casual', 'Simulation']"
7.99,2012,False,['Simulation']
2.99,2012,False,"['Action', 'Indie']"
2.99,2012,False,"['Casual', 'Simulation']"
2.99,2012,False,"['Casual', 'Simulation']"
19.99,2012,False,"['Action', 'Adventure']"
2.99,2012,False,"['Casual', 'Simulation']"
1.99,2012,False,"['Action', 'Adventure']"
9.99,2012,False,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']"
6.99,2012,False,"['Action', 'Adventure']"
6.99,2012,False,"['Action', 'Adventure']"
6.99,2012,False,"['Action', 'Adventure']"
6.99,2012,False,"['Action', 'Adventure']"
6.99,2012,False,"['Action', 'Adventure']"
0.99,2012,False,['Action']
0.99,2012,False,['Action']
0.99,2012,False,['Action']
0.99,2012,False,['Action']
9.99,2012,False,"['Adventure', 'Casual', 'Indie']"
2.99,2012,False,['Action']
9.99,2012,False,['Action']
0.99,2012,False,['Action']
19.99,2012,False,"['Adventure', 'Casual', 'Strategy']"
19.99,2012,False,['Action']
0.0,2012,False,"['Action', 'Free to Play', 'Massively Multiplayer']"
4.99,2012,False,['Simulation']
29.99,2012,False,"['Action', 'Adventure']"
19.99,2012,False,['Adventure']
9.99,2012,False,"['Action', 'RPG']"
1.99,2012,False,"['Action', 'Adventure']"
0.99,2012,False,['Racing']
0.99,2012,False,['Racing']
4.99,2012,False,"['Action', 'Simulation', 'Strategy']"
0.99,2012,False,['Action']
0.99,2012,False,['Action']
0.99,2012,False,['Action']
0.99,2012,False,['Action']
2.99,2012,False,"['Simulation', 'Strategy']"
0.99,2012,False,['Racing']
4.99,2012,False,['Strategy']
7.99,2012,False,['Simulation']
0.99,2012,False,"['Indie', 'Casual']"
9.99,2012,False,['Indie']
24.99,2012,False,['Action']
2.99,2012,False,"['Casual', 'Simulation']"
2.99,2012,False,"['Casual', 'Simulation']"
2.99,2012,False,"['Casual', 'Simulation']"
